id,status_group
6211,0
19743,0
10760,0
48104,0
50171,0
63137,0
38301,0
10948,0
33232,0
61415,0
69131,0
73555,0
46610,0
20922,0
55743,0
19341,0
9588,0
3293,0
55490,0
67678,0
36119,0
62775,0
68162,0
66128,0
12036,0
15739,0
57048,0
15825,0
45590,0
18055,0
34073,0
14860,0
53713,0
69327,0
60169,0
26798,0
37122,0
45156,0
22874,0
58774,0
40092,0
17487,0
35886,0
49892,0
66338,0
35481,0
4135,0
54191,0
31349,0
72271,0
48863,0
13758,0
33443,0
12003,0
10845,0
47,0
70492,0
11346,0
20126,0
51000,0
64505,0
58329,0
6311,0
22286,0
35013,0
6274,0
30904,0
46606,0
18461,0
15256,0
625,0
42122,0
18277,0
68501,0
8816,0
62879,0
18554,0
27712,0
46935,0
57804,0
57711,0
5516,0
8305,0
57410,0
51412,0
25863,0
35994,0
55279,0
74102,0
38277,0
1998,0
52056,0
63679,0
71762,0
71432,0
45592,0
13663,0
62227,0
3730,0
2451,0
46418,0
45996,0
60911,0
46089,0
65579,0
40407,0
66663,0
26597,0
50540,0
58133,0
1493,0
31503,0
17910,0
19466,0
38120,0
66553,0
31696,0
51318,0
33584,0
48678,0
36112,0
6294,0
40612,0
62793,0
58090,0
2532,0
38865,0
35462,0
51709,0
40624,0
41745,0
42315,0
38952,0
45540,0
73833,0
27771,0
9336,0
12545,0
54811,0
48326,0
31787,0
61745,0
42091,0
43727,0
46917,0
26718,0
3138,0
72932,0
25707,0
68580,0
25064,0
7624,0
3830,0
13458,0
57377,0
37294,0
39561,0
23237,0
72484,0
56490,0
13706,0
43035,0
14084,0
55875,0
17299,0
1793,0
70943,0
65720,0
49165,0
18879,0
3574,0
56735,0
45481,0
51772,0
74095,0
54000,0
34834,0
50175,0
35733,0
6808,0
27311,0
73303,0
70335,0
2691,0
12582,0
49536,0
23715,0
45445,0
52609,0
35087,0
42767,0
24373,0
32895,0
9328,0
23275,0
20054,0
8378,0
47432,0
49863,0
57828,0
31169,0
38382,0
31205,0
23528,0
26507,0
67091,0
47734,0
927,0
48521,0
16963,0
48233,0
58989,0
2399,0
23530,0
46271,0
71726,0
23526,0
49861,0
22619,0
41264,0
20623,0
35694,0
68210,0
13446,0
11321,0
56312,0
19533,0
7275,0
48614,0
65873,0
9008,0
36817,0
25767,0
38460,0
16756,0
13310,0
36514,0
57548,0
2809,0
70632,0
17260,0
27950,0
40629,0
64155,0
50640,0
67355,0
32132,0
70868,0
45823,0
19985,0
61834,0
54171,0
62763,0
42408,0
13151,0
28311,0
57775,0
37603,0
56357,0
37845,0
57177,0
12821,0
8193,0
49031,0
14011,0
33708,0
68898,0
37198,0
11151,0
22264,0
49694,0
47318,0
46108,0
28297,0
36340,0
26987,0
5766,0
25979,0
73021,0
11908,0
47496,0
61777,0
47591,0
8968,0
45656,0
39630,0
2786,0
958,0
55843,0
52074,0
23422,0
55802,0
61634,0
1625,0
37398,0
51011,0
49595,0
22486,0
22916,0
45204,0
74223,0
35533,0
30595,0
47319,0
32555,0
9520,0
53253,0
36436,0
15036,0
23175,0
41998,0
19345,0
1198,0
39848,0
39278,0
39844,0
17332,0
51287,0
49514,0
64288,0
41782,0
54572,0
68079,0
68017,0
66705,0
5274,0
58230,0
51010,0
46242,0
1917,0
9361,0
33043,0
56633,0
57518,0
51128,0
4388,0
62267,0
72473,0
70957,0
35399,0
33236,0
73183,0
52939,0
66929,0
54326,0
16343,0
33013,0
60384,0
41074,0
71997,0
35190,0
3425,0
4335,0
7399,0
46431,0
40845,0
27347,0
10981,0
36447,0
67485,0
11220,0
45857,0
21806,0
8771,0
45535,0
8671,0
2252,0
58078,0
61068,0
69204,0
28326,0
46930,0
52104,0
31732,0
21584,0
17045,0
14404,0
34699,0
39930,0
38744,0
4339,0
54735,0
51916,0
58114,0
28339,0
52048,0
66497,0
18353,0
16701,0
59499,0
66042,0
43965,0
48361,0
70766,0
9510,0
28586,0
28521,0
18050,0
73151,0
45011,0
64380,0
66896,0
40184,0
67207,0
70178,0
54063,0
39252,0
53773,0
47931,0
44168,0
66540,0
54089,0
29244,0
27525,0
58991,0
18087,0
67803,0
48006,0
11788,0
16100,0
16382,0
21208,0
8637,0
67008,0
67914,0
7041,0
43181,0
26191,0
14766,0
49812,0
12705,0
25422,0
9399,0
4239,0
49442,0
32,0
11443,0
15492,0
63498,0
12708,0
19483,0
31204,0
33445,0
40820,0
10279,0
46718,0
39000,0
45897,0
62154,0
50034,0
11853,0
40426,0
41168,0
58978,0
31363,0
32736,0
29058,0
23824,0
61885,0
59187,0
73243,0
62915,0
1784,0
65951,0
20661,0
55504,0
66975,0
72057,0
49331,0
52682,0
37859,0
10460,0
12407,0
69993,0
13012,0
70896,0
13264,0
51824,0
60216,0
57481,0
3996,0
24854,0
43420,0
70468,0
38305,0
57179,0
70388,0
67589,0
69974,0
8854,0
71663,0
69272,0
49119,0
15638,0
9086,0
56422,0
39106,0
4515,0
48594,0
63779,0
60740,0
61242,0
65001,0
2601,0
52456,0
21873,0
25505,0
21890,0
52336,0
57756,0
45465,0
4989,0
51585,0
50533,0
54866,0
23793,0
50135,0
26549,0
66920,0
35517,0
390,0
13645,0
39327,0
58900,0
2100,0
31521,0
277,0
33937,0
42545,0
7614,0
46861,0
35278,0
71773,0
52392,0
47229,0
10716,0
13923,0
42206,0
965,0
66646,0
17301,0
21533,0
37797,0
19241,0
15296,0
41472,0
73859,0
20153,0
71684,0
8321,0
68979,0
48850,0
64251,0
3583,0
33326,0
8500,0
67047,0
24896,0
39527,0
3089,0
66477,0
24107,0
7823,0
32016,0
35048,0
70580,0
47503,0
37357,0
1195,0
52309,0
19655,0
39455,0
52757,0
62729,0
24324,0
51298,0
17127,0
28152,0
14259,0
47461,0
65878,0
58913,0
70035,0
37446,0
30337,0
57584,0
67193,0
62103,0
22896,0
5934,0
61722,0
9299,0
68558,0
51165,0
8657,0
54952,0
53160,0
17393,0
33016,0
25929,0
41102,0
11093,0
52744,0
23484,0
13139,0
55439,0
41539,0
47692,0
60165,0
64683,0
7089,0
13516,0
47720,0
22588,0
28580,0
9075,0
25066,0
28284,0
67568,0
64823,0
8243,0
2556,0
58746,0
18288,0
72822,0
5178,0
66294,0
14451,0
48600,0
27513,0
36889,0
663,0
10646,0
35103,0
50804,0
29635,0
47604,0
49844,0
69068,0
43074,0
71088,0
40470,0
21920,0
51415,0
15480,0
21881,0
7780,0
24908,0
53915,0
54560,0
15498,0
20446,0
5886,0
52883,0
30892,0
37432,0
42574,0
61505,0
44827,0
5951,0
48991,0
22821,0
46478,0
19831,0
49317,0
18472,0
58686,0
47419,0
44921,0
55024,0
28971,0
8108,0
32182,0
40513,0
372,0
49297,0
24407,0
44874,0
25119,0
3882,0
73443,0
56056,0
22035,0
46318,0
20802,0
41941,0
12044,0
47262,0
19337,0
38688,0
45341,0
55661,0
32322,0
41912,0
26136,0
13480,0
62035,0
50343,0
68537,0
52293,0
17764,0
67862,0
38933,0
68514,0
65335,0
27469,0
31290,0
72594,0
2854,0
19679,0
46470,0
9931,0
39214,0
3982,0
29633,0
50872,0
31969,0
51280,0
63438,0
52302,0
44486,0
4641,0
47724,0
4393,0
54938,0
66983,0
55870,0
62561,0
7975,0
9418,0
4929,0
68311,0
15225,0
51854,0
40247,0
37958,0
19319,0
27495,0
20111,0
33231,0
44772,0
53237,0
23279,0
66738,0
73053,0
31190,0
54820,0
54173,0
40904,0
43729,0
63132,0
65274,0
2012,0
70647,0
6067,0
47835,0
14510,0
34536,0
50168,0
65018,0
4960,0
19291,0
11480,0
74179,0
46276,0
69469,0
51844,0
13340,0
34046,0
72429,0
60034,0
36173,0
66575,0
33778,0
52807,0
37283,0
53688,0
54777,0
10363,0
42685,0
29334,0
17320,0
7060,0
3905,0
14607,0
59091,0
44927,0
59415,0
59722,0
49411,0
40903,0
64786,0
36207,0
61178,0
55377,0
34300,0
29483,0
58576,0
37659,0
63873,0
55723,0
9950,0
49680,0
30329,0
64912,0
21165,0
42112,0
25108,0
55021,0
14319,0
23587,0
27217,0
62333,0
3284,0
38299,0
35668,0
10228,0
67801,0
63324,0
33451,0
46306,0
37149,0
29770,0
14731,0
7963,0
55945,0
7645,0
7244,0
40114,0
37615,0
54151,0
64712,0
40499,0
71171,0
20712,0
20187,0
12383,0
33364,0
9646,0
12201,0
1782,0
42747,0
12125,0
53260,0
55023,0
7865,0
66269,0
45049,0
4988,0
17387,0
41771,0
44806,0
9157,0
70881,0
59951,0
47581,0
14986,0
71499,0
32928,0
11934,0
54065,0
25479,0
38302,0
32973,0
52140,0
51060,0
33106,0
55127,0
8640,0
43117,0
9966,0
11183,0
72250,0
50586,0
48093,0
37435,0
9379,0
65657,0
34535,0
26262,0
14458,0
33972,0
40238,0
70610,0
47960,0
71481,0
10946,0
68239,0
56314,0
20772,0
41027,0
57639,0
42841,0
8016,0
38349,0
68114,0
53733,0
53513,0
50420,0
31043,0
11436,0
66544,0
66297,0
9975,0
21663,0
66747,0
8343,0
43675,0
12325,0
27609,0
70092,0
4092,0
60469,0
15869,0
31689,0
40197,0
35039,0
19866,0
65864,0
54111,0
65616,0
24954,0
55924,0
48299,0
51679,0
7861,0
74037,0
2367,0
60329,0
16467,0
36876,0
42906,0
58855,0
48072,0
34861,0
38446,0
25076,0
42010,0
27880,0
49961,0
32989,0
17483,0
54815,0
16359,0
54840,0
6252,0
46589,0
65044,0
52749,0
31792,0
72814,0
19523,0
32936,0
28011,0
49940,0
21296,0
57692,0
60900,0
69726,0
4707,0
5501,0
37805,0
20466,0
915,0
15844,0
60509,0
22552,0
47386,0
8521,0
54730,0
58417,0
11731,0
40490,0
17385,0
63184,0
45621,0
42679,0
64602,0
33317,0
38658,0
64299,0
36030,0
18940,0
45669,0
19668,0
44209,0
73269,0
72767,0
68471,0
907,0
57724,0
19492,0
18247,0
61793,0
68182,0
69769,0
1580,0
9327,0
18330,0
9250,0
29932,0
22830,0
58200,0
30920,0
9138,0
50234,0
54691,0
16393,0
56549,0
9832,0
31881,0
12886,0
58897,0
830,0
15950,0
26265,0
46220,0
22347,0
2860,0
19021,0
3484,0
30298,0
39782,0
74005,0
5674,0
9381,0
3895,0
1673,0
29551,0
41475,0
67870,0
2791,0
42255,0
67164,0
12440,0
13193,0
60880,0
71008,0
67514,0
34910,0
383,0
23977,0
70543,0
2906,0
33810,0
10021,0
46730,0
1663,0
2408,0
72505,0
65019,0
42313,0
340,0
50285,0
3409,0
26378,0
47552,0
32262,0
58637,0
34827,0
63294,0
44867,0
26751,0
66574,0
39354,0
21479,0
57899,0
60079,0
62070,0
20628,0
11344,0
62122,0
51867,0
51667,0
16857,0
27022,0
10438,0
57755,0
22384,0
3380,0
41843,0
35208,0
37152,0
47925,0
43946,0
2932,0
11829,0
59013,0
48338,0
71276,0
62998,0
6708,0
9969,0
5567,0
61598,0
20745,0
72485,0
53890,0
62984,0
56024,0
64958,0
36386,0
12970,0
63672,0
1545,0
68416,0
53929,0
59291,0
20931,0
18781,0
15430,0
54042,0
56896,0
2579,0
65982,0
8486,0
15871,0
36433,0
65239,0
42513,0
63248,0
2959,0
64833,0
54346,0
12284,0
18056,0
9415,0
10574,0
67761,0
2413,0
60358,0
72803,0
71644,0
43929,0
23370,0
38121,0
71352,0
26630,0
72503,0
36667,0
13838,0
73762,0
56917,0
64901,0
11878,0
11761,0
22410,0
29102,0
36539,0
9758,0
28981,0
56273,0
35854,0
38840,0
32235,0
36097,0
54661,0
61700,0
71556,0
9296,0
26823,0
45401,0
862,0
12857,0
60984,0
68476,0
18299,0
48846,0
6446,0
63522,0
66298,0
39348,0
25325,0
38166,0
10753,0
6496,0
66416,0
47968,0
30436,0
53608,0
66036,0
46595,0
18890,0
1978,0
10656,0
69297,0
43482,0
43158,0
18733,0
27893,0
72342,0
37520,0
11453,0
39911,0
51620,0
18133,0
4572,0
55691,0
42966,0
66569,0
7200,0
53136,0
25723,0
66123,0
7672,0
37943,0
2142,0
66405,0
13101,0
73963,0
26444,0
19007,0
71761,0
1467,0
35518,0
32922,0
43852,0
29438,0
56706,0
39407,0
58835,0
43397,0
9994,0
7622,0
34194,0
13045,0
32959,0
50876,0
31094,0
37473,0
61430,0
47922,0
52355,0
65517,0
42861,0
59615,0
28406,0
3716,0
219,0
2079,0
3612,0
50670,0
33118,0
25722,0
56582,0
7760,0
39295,0
68787,0
64264,0
35160,0
49452,0
53668,0
67380,0
45974,0
11062,0
27946,0
50414,0
38773,0
39624,0
72477,0
61146,0
22496,0
39554,0
23463,0
26384,0
42071,0
38972,0
44617,0
32282,0
8586,0
36903,0
55556,0
21436,0
17030,0
51806,0
44903,0
1957,0
20102,0
39391,0
10871,0
67815,0
19183,0
17711,0
59743,0
11844,0
40062,0
40682,0
71690,0
22833,0
16908,0
43496,0
62050,0
65634,0
6309,0
38784,0
38329,0
69029,0
25515,0
30870,0
34228,0
42698,0
31674,0
2848,0
52616,0
28760,0
1188,0
13957,0
20847,0
39895,0
44133,0
47704,0
68173,0
40526,0
26285,0
67502,0
57809,0
3915,0
69110,0
21675,0
16738,0
13627,0
13404,0
16649,0
8572,0
71169,0
71519,0
72287,0
19168,0
25981,0
33996,0
69749,0
53037,0
49611,0
52353,0
71599,0
29631,0
54016,0
71623,0
67739,0
30275,0
29073,0
59974,0
47612,0
15654,0
12002,0
10489,0
49293,0
23467,0
6668,0
6876,0
11289,0
30283,0
55091,0
26166,0
3449,0
7498,0
62730,0
68654,0
5300,0
22742,0
2653,0
71210,0
24301,0
51174,0
57324,0
47760,0
34478,0
44012,0
50314,0
24528,0
57041,0
6407,0
42635,0
73702,0
67087,0
7398,0
20430,0
60819,0
59586,0
49192,0
39902,0
52301,0
50482,0
36023,0
42509,0
42398,0
56132,0
37018,0
33205,0
57405,0
66229,0
22953,0
67348,0
10496,0
49208,0
29525,0
51648,0
49307,0
6408,0
53899,0
46623,0
12537,0
1365,0
54115,0
52656,0
40498,0
48970,0
56235,0
36070,0
63964,0
32271,0
15011,0
38607,0
39836,0
65630,0
58295,0
4210,0
3161,0
21846,0
28509,0
20933,0
20195,0
528,0
55726,0
39291,0
39436,0
29216,0
12682,0
48580,0
22504,0
54078,0
18687,0
41128,0
73213,0
52967,0
73043,0
23440,0
51098,0
37286,0
3953,0
70347,0
61706,0
45392,0
12844,0
8890,0
49091,0
44085,0
19625,0
44799,0
36158,0
36397,0
13057,0
5874,0
9067,0
15956,0
3693,0
65220,0
31365,0
60072,0
45524,0
536,0
21099,0
45506,0
39120,0
66657,0
20094,0
20309,0
49113,0
44016,0
7210,0
34555,0
16088,0
25292,0
60748,0
27452,0
59367,0
59662,0
63833,0
63706,0
40887,0
3501,0
20532,0
1386,0
34149,0
43398,0
49223,0
58176,0
57623,0
12860,0
30913,0
45960,0
34432,0
17486,0
65669,0
37837,0
73292,0
11651,0
29408,0
37866,0
69690,0
53995,0
53366,0
39328,0
2320,0
67731,0
57014,0
62940,0
50725,0
2855,0
25922,0
19440,0
31206,0
2349,0
57290,0
9508,0
66849,0
62431,0
23245,0
21360,0
44870,0
64287,0
44968,0
61846,0
49580,0
15928,0
25900,0
31819,0
48103,0
49852,0
17098,0
1767,0
33791,0
60357,0
27287,0
50174,0
60161,0
10484,0
33521,0
56320,0
33643,0
22899,0
63343,0
29869,0
41463,0
23539,0
2230,0
26037,0
375,0
39654,0
53096,0
60168,0
16990,0
21007,0
14315,0
2177,0
49269,0
4671,0
44176,0
40998,0
7333,0
64091,0
68831,0
42058,0
7902,0
65022,0
28086,0
45360,0
45083,0
32905,0
39259,0
38013,0
38895,0
35123,0
7111,0
35613,0
49983,0
7539,0
70967,0
37779,0
17732,0
40619,0
13128,0
62321,0
41884,0
22763,0
56616,0
48446,0
59810,0
15364,0
28596,0
16194,0
63304,0
18910,0
60481,0
42567,0
44374,0
1807,0
51223,0
15702,0
11806,0
54631,0
27402,0
3372,0
64730,0
17064,0
26829,0
9453,0
67241,0
73217,0
66403,0
48472,0
64553,0
24516,0
20160,0
6966,0
65057,0
17269,0
11662,0
27280,0
39968,0
33060,0
50189,0
8863,0
18527,0
49700,0
71248,0
52907,0
7891,0
50648,0
51640,0
56160,0
61205,0
37237,0
39476,0
12645,0
65423,0
59104,0
12613,0
20577,0
32896,0
22800,0
15436,0
28147,0
62337,0
46824,0
37508,0
55768,0
60117,0
59651,0
40212,0
73448,0
51073,0
5001,0
33581,0
71443,0
52469,0
56512,0
36028,0
22096,0
48869,0
2988,0
18857,0
5138,0
13512,0
20209,0
48604,0
66879,0
40331,0
49860,0
43322,0
13054,0
51553,0
10459,0
58533,0
31297,0
63877,0
42620,0
45603,0
5494,0
22161,0
3807,0
9865,0
23557,0
48471,0
13087,0
67705,0
31275,0
66376,0
29811,0
47938,0
60613,0
13300,0
42764,0
62481,0
5483,0
72602,0
72209,0
60017,0
320,0
44190,0
44812,0
19675,0
24619,0
51059,0
4253,0
64624,0
3451,0
28982,0
11328,0
41177,0
15005,0
42649,0
33997,0
9917,0
55120,0
59177,0
17066,0
8462,0
28474,0
19611,0
53689,0
69613,0
40335,0
21223,0
48646,0
58015,0
56587,0
47054,0
66850,0
19266,0
41509,0
50766,0
14113,0
42577,0
60521,0
31241,0
31095,0
42850,0
37852,0
62257,0
9974,0
55266,0
58758,0
28508,0
4268,0
29508,0
51429,0
58930,0
21969,0
37997,0
71748,0
3149,0
74152,0
60368,0
16858,0
37670,0
35354,0
7892,0
47875,0
6277,0
1223,0
17318,0
9651,0
889,0
4613,0
32108,0
17178,0
72309,0
36341,0
7495,0
61011,0
31353,0
12647,0
50067,0
54404,0
45856,0
56731,0
11704,0
38790,0
36015,0
2720,0
40229,0
43850,0
36182,0
37563,0
39146,0
28766,0
67633,0
24922,0
51987,0
52414,0
21708,0
48070,0
69586,0
16882,0
23894,0
18759,0
62851,0
50087,0
42665,0
11705,0
24892,0
26397,0
15550,0
37931,0
52844,0
8024,0
40987,0
48760,0
23575,0
10117,0
10647,0
42722,0
45067,0
60680,0
54669,0
7919,0
58595,0
2381,0
39457,0
6055,0
59141,0
13698,0
63930,0
11930,0
57875,0
66958,0
47427,0
42025,0
13019,0
10295,0
1468,0
64449,0
35590,0
66187,0
67742,0
16104,0
73801,0
63163,0
60345,0
39099,0
405,0
58984,0
22877,0
13783,0
15148,0
67707,0
570,0
21674,0
49827,0
65611,0
48052,0
59547,0
39793,0
27686,0
53927,0
54485,0
11922,0
34851,0
14646,0
38991,0
20155,0
50328,0
72786,0
61652,0
10296,0
9126,0
47495,0
46307,0
69138,0
74198,0
2225,0
29754,0
59626,0
38715,0
33644,0
42537,0
6102,0
22099,0
73285,0
30675,0
45645,0
10133,0
31392,0
53757,0
69091,0
34819,0
30233,0
8541,0
20185,0
15100,0
22154,0
65590,0
21544,0
33226,0
37935,0
4179,0
12087,0
15163,0
37300,0
45039,0
46519,0
8850,0
7211,0
72111,0
20652,0
37761,0
13869,0
20960,0
51314,0
25560,0
48880,0
33275,0
17433,0
71960,0
70739,0
22260,0
48713,0
30294,0
27185,0
21593,0
32119,0
20299,0
55818,0
74137,0
46159,0
59203,0
20171,0
18385,0
44915,0
15941,0
15865,0
57598,0
56036,0
35251,0
31002,0
3720,0
63990,0
7340,0
68382,0
48833,0
54309,0
29274,0
26159,0
5756,0
65520,0
17723,0
43704,0
32284,0
26312,0
54828,0
21386,0
26077,0
54702,0
68427,0
41359,0
57912,0
57126,0
21321,0
53202,0
3351,0
41354,0
19050,0
15929,0
31560,0
61696,0
56022,0
48422,0
18651,0
23414,0
23653,0
4003,0
26311,0
70408,0
42630,0
64456,0
66412,0
39856,0
54522,0
10505,0
31406,0
28354,0
2621,0
55216,0
40173,0
37985,0
52840,0
12109,0
26963,0
46197,0
22081,0
46780,0
2633,0
56927,0
59682,0
38169,0
49662,0
27236,0
66648,0
60179,0
46608,0
7912,0
40483,0
28335,0
64791,0
970,0
54743,0
70993,0
46287,0
27169,0
29471,0
71476,0
45420,0
71980,0
72862,0
6168,0
73489,0
67595,0
37418,0
23319,0
379,0
61286,0
15933,0
55858,0
60144,0
4352,0
9905,0
27743,0
35256,0
35537,0
25120,0
43468,0
53035,0
69597,0
1440,0
54701,0
50701,0
26306,0
5101,0
50562,0
21381,0
61186,0
10726,0
38114,0
52810,0
20389,0
43615,0
57068,0
49109,0
11086,0
73675,0
12727,0
48628,0
34433,0
57340,0
46701,0
35299,0
41210,0
49874,0
13390,0
66488,0
67786,0
57646,0
66031,0
32846,0
55470,0
45443,0
33423,0
12619,0
15595,0
1466,0
15863,0
32073,0
40460,0
58265,0
32882,0
1177,0
3506,0
64670,0
33300,0
23616,0
27071,0
21045,0
1122,0
71564,0
27385,0
31201,0
28198,0
14685,0
45865,0
55933,0
52283,0
70751,0
22425,0
51604,0
58005,0
4919,0
17156,0
59567,0
65060,0
49236,0
19877,0
32849,0
3570,0
38928,0
59251,0
72417,0
48824,0
32112,0
16199,0
56100,0
72702,0
23112,0
45281,0
43409,0
68865,0
4312,0
61091,0
56976,0
46362,0
57734,0
20544,0
41379,0
60327,0
1519,0
29287,0
34402,0
9148,0
64266,0
73606,0
68249,0
44003,0
18466,0
54595,0
68420,0
46243,0
11188,0
28564,0
40356,0
19939,0
18775,0
73722,0
33239,0
5936,0
3148,0
45326,0
36943,0
1238,0
45455,0
5046,0
50201,0
51907,0
20948,0
48682,0
59315,0
1435,0
14086,0
29558,0
22089,0
73400,0
66429,0
2755,0
63796,0
67737,0
59762,0
25908,0
35764,0
70922,0
11159,0
11628,0
31960,0
3847,0
4196,0
8702,0
62753,0
25848,0
28872,0
43337,0
67715,0
28757,0
25448,0
23451,0
45735,0
3976,0
3137,0
61760,0
63917,0
32584,0
24156,0
18854,0
14490,0
58616,0
26218,0
31306,0
44316,0
15527,0
65289,0
72855,0
58418,0
38097,0
28115,0
70693,0
34833,0
72223,0
14932,0
365,0
409,0
19309,0
37604,0
24608,0
52728,0
14846,0
10844,0
51340,0
13814,0
41995,0
67578,0
2135,0
49843,0
31987,0
6987,0
54099,0
7852,0
68627,0
45474,0
66915,0
61047,0
54566,0
23049,0
70266,0
6688,0
33425,0
42917,0
11032,0
69274,0
32687,0
58370,0
8821,0
30476,0
48063,0
71219,0
51924,0
54852,0
55782,0
42818,0
19449,0
64942,0
48996,0
71646,0
13612,0
27573,0
12482,0
43614,0
49136,0
33696,0
73216,0
43856,0
52504,0
57351,0
32175,0
29021,0
49095,0
2196,0
54583,0
42867,0
8195,0
66921,0
5379,0
65155,0
26623,0
30669,0
55877,0
31639,0
60039,0
50105,0
66907,0
41917,0
63463,0
22131,0
40052,0
5166,0
1792,0
18292,0
29441,0
16170,0
69109,0
46345,0
53730,0
3378,0
38297,0
1988,0
19338,0
71256,0
33455,0
24928,0
14448,0
63962,0
2808,0
36265,0
57164,0
54766,0
10445,0
69659,0
53011,0
67787,0
39504,0
1172,0
47024,0
2949,0
48234,0
74087,0
36165,0
33702,0
52632,0
21263,0
63912,0
60849,0
47683,0
69834,0
52115,0
42464,0
33916,0
8964,0
42527,0
23260,0
23503,0
20500,0
45915,0
56204,0
15876,0
15320,0
70031,0
43517,0
39070,0
13911,0
17202,0
15186,0
38292,0
52651,0
17781,0
36073,0
5447,0
24509,0
52150,0
33549,0
45252,0
35345,0
55984,0
58450,0
52635,0
72222,0
15354,0
50371,0
21276,0
47954,0
50426,0
72165,0
72006,0
39270,0
7088,0
27791,0
3326,0
49956,0
69402,0
12562,0
57337,0
37996,0
15392,0
27845,0
65984,0
61520,0
37004,0
27595,0
35322,0
54608,0
66950,0
38634,0
17166,0
44746,0
67617,0
46107,0
55717,0
29696,0
11244,0
54543,0
67082,0
56337,0
49329,0
24342,0
53135,0
45167,0
37546,0
14669,0
65465,0
2361,0
30282,0
42167,0
26700,0
25313,0
51656,0
69971,0
8274,0
57362,0
58447,0
39276,0
39274,0
34911,0
52313,0
72697,0
24979,0
39628,0
19172,0
30232,0
36349,0
43470,0
10550,0
44061,0
37663,0
8668,0
35336,0
39617,0
55993,0
18206,0
59817,0
73175,0
32261,0
44303,0
35097,0
44332,0
42199,0
34414,0
22979,0
27114,0
64644,0
23670,0
15355,0
50882,0
44790,0
63275,0
39667,0
56504,0
36516,0
66885,0
2593,0
4175,0
58117,0
66046,0
49685,0
37440,0
14203,0
46241,0
7457,0
17699,0
69662,0
